,Year,Month,Day,Cluster,Rainfall
123965,2008,3,28,0,0
123966,2008,3,29,0,0
123967,2008,3,30,0,0
123968,2008,3,31,0,0
123984,2008,4,16,0,0
123985,2008,4,17,0,0
123986,2008,4,18,0,0
123987,2008,4,19,0,0
123988,2008,4,20,0,0
123989,2008,4,21,0,0
123990,2008,4,22,0,0
123991,2008,4,23,0,0
123992,2008,4,24,0,0
123993,2008,4,25,0,0
123994,2008,4,26,0,0
123995,2008,4,27,0,0
123996,2008,4,28,0,0
123997,2008,4,29,0,0
123998,2008,4,30,0,0
123999,2008,4,31,0,0
124015,2008,5,16,0,1
124016,2008,5,17,0,23
124017,2008,5,18,0,38
124018,2008,5,19,0,65
124019,2008,5,20,0,41
124020,2008,5,21,0,2
124021,2008,5,22,0,0
124022,2008,5,23,0,0
124023,2008,5,24,0,0
124024,2008,5,25,0,0
124025,2008,5,26,0,0
124026,2008,5,27,0,0
124027,2008,5,28,0,20
124028,2008,5,29,0,4
124029,2008,5,30,0,0
124030,2008,5,31,0,51
124046,2008,6,16,0,75
124047,2008,6,17,0,92
124048,2008,6,18,0,15
124049,2008,6,19,0,100
124050,2008,6,20,0,38
124051,2008,6,21,0,7
124052,2008,6,22,0,88
124053,2008,6,23,0,32
124054,2008,6,24,0,2
124055,2008,6,25,0,0
124056,2008,6,26,0,14
124057,2008,6,27,0,71
124058,2008,6,28,0,106
124059,2008,6,29,0,158
124060,2008,6,30,0,98
124061,2008,6,31,0,0
124077,2008,7,16,0,37
124078,2008,7,17,0,11
124079,2008,7,18,0,71
124080,2008,7,19,0,19
124081,2008,7,20,0,49
124082,2008,7,21,0,0
124083,2008,7,22,0,7
124084,2008,7,23,0,63
124085,2008,7,24,0,26
124086,2008,7,25,0,20
124087,2008,7,26,0,2
124088,2008,7,27,0,8
124089,2008,7,28,0,31
124090,2008,7,29,0,92
124091,2008,7,30,0,8
124092,2008,7,31,0,48
124108,2008,8,16,0,77
124109,2008,8,17,0,26
124110,2008,8,18,0,87
124111,2008,8,19,0,31
124112,2008,8,20,0,42
124113,2008,8,21,0,0
124114,2008,8,22,0,0
124115,2008,8,23,0,0
124116,2008,8,24,0,4
124117,2008,8,25,0,0
124118,2008,8,26,0,12
124119,2008,8,27,0,1
124120,2008,8,28,0,15
124121,2008,8,29,0,26
124122,2008,8,30,0,29
124123,2008,8,31,0,46
124139,2008,9,16,0,20
124140,2008,9,17,0,25
124141,2008,9,18,0,18
124142,2008,9,19,0,2
124143,2008,9,20,0,0
124144,2008,9,21,0,1
124145,2008,9,22,0,79
124146,2008,9,23,0,33
124147,2008,9,24,0,3
124148,2008,9,25,0,14
124149,2008,9,26,0,23
124150,2008,9,27,0,39
124151,2008,9,28,0,104
124152,2008,9,29,0,71
124153,2008,9,30,0,0
124154,2008,9,31,0,0
124170,2008,10,16,0,0
124171,2008,10,17,0,0
124172,2008,10,18,0,0
124173,2008,10,19,0,0
124174,2008,10,20,0,0
124175,2008,10,21,0,29
124176,2008,10,22,0,0
124177,2008,10,23,0,0
124178,2008,10,24,0,10
124179,2008,10,25,0,33
124180,2008,10,26,0,23
124181,2008,10,27,0,67
124182,2008,10,28,0,20
124183,2008,10,29,0,0
124184,2008,10,30,0,0
124185,2008,10,31,0,0
124201,2008,11,16,0,0
124202,2008,11,17,0,0
124203,2008,11,18,0,0
124204,2008,11,19,0,0
124205,2008,11,20,0,0
124206,2008,11,21,0,0
124207,2008,11,22,0,0
124208,2008,11,23,0,0
124209,2008,11,24,0,0
124210,2008,11,25,0,0
124211,2008,11,26,0,0
124212,2008,11,27,0,0
124213,2008,11,28,0,0
124214,2008,11,29,0,0
124215,2008,11,30,0,0
124216,2008,11,31,0,0
124232,2008,12,16,0,0
124233,2008,12,17,0,0
124234,2008,12,18,0,0
124235,2008,12,19,0,0
124236,2008,12,20,0,0
124237,2008,12,21,0,0
124238,2008,12,22,0,0
124239,2008,12,23,0,0
124240,2008,12,24,0,0
124241,2008,12,25,0,0
124242,2008,12,26,0,0
124243,2008,12,27,0,0
124244,2008,12,28,0,0
124245,2008,12,29,0,0
124246,2008,12,30,0,0
124247,2008,12,31,0,0
124263,2008,1,16,0,0
124264,2008,1,17,0,0
124265,2008,1,18,0,0
124266,2008,1,19,0,0
124267,2008,1,20,0,0
124268,2008,1,21,0,0
124269,2008,1,22,0,0
124270,2008,1,23,0,0
124271,2008,1,24,0,0
124272,2008,1,25,0,0
124273,2008,1,26,0,0
124274,2008,1,27,0,64
124275,2008,1,28,0,0
124276,2008,1,29,0,0
124277,2008,1,30,0,0
124278,2008,1,31,0,0
124294,2008,2,16,0,0
124295,2008,2,17,0,0
124296,2008,2,18,0,0
124297,2008,2,19,0,0
124298,2008,2,20,0,0
124299,2008,2,21,0,0
124300,2008,2,22,0,0
124301,2008,2,23,0,0
124302,2008,2,24,0,0
124303,2008,2,25,0,0
124304,2008,2,26,0,0
124305,2008,2,27,0,0
124306,2008,2,28,0,0
124307,2008,2,29,0,0
124308,2008,2,30,0,0
124309,2008,2,31,0,0
124325,2008,3,16,0,0
124326,2008,3,17,0,0
124327,2008,3,18,0,0
124328,2008,3,19,0,0
124329,2008,3,20,0,0
124330,2008,3,21,0,6
124331,2008,3,22,0,0
124332,2008,3,23,0,0
124333,2008,3,24,0,0
124334,2008,3,25,0,0
124335,2008,3,26,0,0
124336,2008,3,27,0,0
124337,2008,3,28,0,0
124338,2008,3,29,0,0
124339,2008,3,30,0,0
124340,2008,3,31,0,0
124356,2008,4,16,0,0
124357,2008,4,17,0,0
124358,2008,4,18,0,0
124359,2008,4,19,0,0
124360,2008,4,20,0,0
124361,2008,4,21,0,0
124362,2008,4,22,0,0
124363,2008,4,23,0,0
124364,2008,4,24,0,0
124365,2008,4,25,0,0
124366,2008,4,26,0,0
124367,2008,4,27,0,0
124368,2008,4,28,0,0
124369,2008,4,29,0,0
124370,2008,4,30,0,0
124371,2008,4,31,0,0
124387,2008,5,16,0,0
124388,2008,5,17,0,33
124389,2008,5,18,0,24
124390,2008,5,19,0,43
124391,2008,5,20,0,44
124392,2008,5,21,0,0
124393,2008,5,22,0,0
124394,2008,5,23,0,0
124395,2008,5,24,0,0
124396,2008,5,25,0,0
124397,2008,5,26,0,1
124398,2008,5,27,0,0
124399,2008,5,28,0,0
124400,2008,5,29,0,5
124401,2008,5,30,0,4
124402,2008,5,31,0,4
124418,2008,6,16,0,5
124419,2008,6,17,0,138
124420,2008,6,18,0,123
124421,2008,6,19,0,34
124422,2008,6,20,0,20
124423,2008,6,21,0,0
124424,2008,6,22,0,74
124425,2008,6,23,0,0
124426,2008,6,24,0,0
124427,2008,6,25,0,0
124428,2008,6,26,0,2
124429,2008,6,27,0,18
124430,2008,6,28,0,0
124431,2008,6,29,0,27
124432,2008,6,30,0,0
124433,2008,6,31,0,0
124449,2008,7,16,0,5
124450,2008,7,17,0,19
124451,2008,7,18,0,11
124452,2008,7,19,0,0
124453,2008,7,20,0,24
124454,2008,7,21,0,0
124455,2008,7,22,0,0
124456,2008,7,23,0,0
124457,2008,7,24,0,14
124458,2008,7,25,0,2
124459,2008,7,26,0,0
124460,2008,7,27,0,30
124461,2008,7,28,0,19
124462,2008,7,29,0,0
124463,2008,7,30,0,1
124464,2008,7,31,0,0
124480,2008,8,16,0,3
124481,2008,8,17,0,78
124482,2008,8,18,0,121
124483,2008,8,19,0,125
124484,2008,8,20,0,12
124485,2008,8,21,0,0
124486,2008,8,22,0,4
124487,2008,8,23,0,2
124488,2008,8,24,0,2
124489,2008,8,25,0,0
124490,2008,8,26,0,5
124491,2008,8,27,0,3
124492,2008,8,28,0,60
124493,2008,8,29,0,139
124494,2008,8,30,0,74
124495,2008,8,31,0,0
124511,2008,9,16,0,45
124512,2008,9,17,0,0
124513,2008,9,18,0,4
124514,2008,9,19,0,0
124515,2008,9,20,0,0
124516,2008,9,21,0,20
124517,2008,9,22,0,7
124518,2008,9,23,0,3
124519,2008,9,24,0,5
124520,2008,9,25,0,0
124521,2008,9,26,0,13
124522,2008,9,27,0,5
124523,2008,9,28,0,80
124524,2008,9,29,0,19
124525,2008,9,30,0,0
124526,2008,9,31,0,0
124542,2008,10,16,0,0
124543,2008,10,17,0,0
124544,2008,10,18,0,0
124545,2008,10,19,0,0
124546,2008,10,20,0,0
124547,2008,10,21,0,0
124548,2008,10,22,0,3
124549,2008,10,23,0,0
124550,2008,10,24,0,9
124551,2008,10,25,0,29
124552,2008,10,26,0,8
124553,2008,10,27,0,21
124554,2008,10,28,0,34
124555,2008,10,29,0,0
124556,2008,10,30,0,0
124557,2008,10,31,0,0
124573,2008,11,16,0,0
124574,2008,11,17,0,0
124575,2008,11,18,0,0
124576,2008,11,19,0,0
124577,2008,11,20,0,0
124578,2008,11,21,0,0
124579,2008,11,22,0,0
124580,2008,11,23,0,0
124581,2008,11,24,0,0
124582,2008,11,25,0,0
124583,2008,11,26,0,0
124584,2008,11,27,0,0
124585,2008,11,28,0,0
124586,2008,11,29,0,0
124587,2008,11,30,0,0
124588,2008,11,31,0,0
124604,2008,12,16,0,0
124605,2008,12,17,0,0
124606,2008,12,18,0,0
124607,2008,12,19,0,0
124608,2008,12,20,0,0
124609,2008,12,21,0,0
124610,2008,12,22,0,0
124611,2008,12,23,0,0
124612,2008,12,24,0,0
124613,2008,12,25,0,0
124614,2008,12,26,0,0
124615,2008,12,27,0,0
124616,2008,12,28,0,0
124617,2008,12,29,0,0
124618,2008,12,30,0,0
124619,2008,12,31,0,0
124635,2008,1,16,0,0
124636,2008,1,17,0,0
124637,2008,1,18,0,0
124638,2008,1,19,0,0
124639,2008,1,20,0,0
124640,2008,1,21,0,0
124641,2008,1,22,0,0
124642,2008,1,23,0,0
124643,2008,1,24,0,0
124644,2008,1,25,0,3
124645,2008,1,26,0,10
124646,2008,1,27,0,16
124647,2008,1,28,0,0
124648,2008,1,29,0,0
124649,2008,1,30,0,0
124650,2008,1,31,0,1
124666,2008,2,16,0,0
124667,2008,2,17,0,0
124668,2008,2,18,0,0
124669,2008,2,19,0,0
124670,2008,2,20,0,5
124671,2008,2,21,0,2
124672,2008,2,22,0,0
124673,2008,2,23,0,0
124674,2008,2,24,0,0
124675,2008,2,25,0,0
124676,2008,2,26,0,0
124677,2008,2,27,0,0
124678,2008,2,28,0,0
124679,2008,2,29,0,0
124680,2008,2,30,0,0
124681,2008,2,31,0,0
124697,2008,3,16,0,0
124698,2008,3,17,0,0
124699,2008,3,18,0,0
124700,2008,3,19,0,0
124701,2008,3,20,0,0
124702,2008,3,21,0,7
124703,2008,3,22,0,0
124704,2008,3,23,0,0
124705,2008,3,24,0,0
124706,2008,3,25,0,0
124707,2008,3,26,0,0
124708,2008,3,27,0,0
124709,2008,3,28,0,0
124710,2008,3,29,0,0
124711,2008,3,30,0,0
124712,2008,3,31,0,0
124728,2008,4,16,0,0
124729,2008,4,17,0,0
124730,2008,4,18,0,2
124731,2008,4,19,0,0
124732,2008,4,20,0,0
124733,2008,4,21,0,0
124734,2008,4,22,0,0
124735,2008,4,23,0,0
124736,2008,4,24,0,0
124737,2008,4,25,0,0
124738,2008,4,26,0,0
124739,2008,4,27,0,0
124740,2008,4,28,0,0
124741,2008,4,29,0,0
124742,2008,4,30,0,0
124743,2008,4,31,0,0
124759,2008,5,16,0,15
124760,2008,5,17,0,0
124761,2008,5,18,0,24
124762,2008,5,19,0,64
124763,2008,5,20,0,27
124764,2008,5,21,0,0
124765,2008,5,22,0,0
124766,2008,5,23,0,16
124767,2008,5,24,0,1
124768,2008,5,25,0,2
124769,2008,5,26,0,0
124770,2008,5,27,0,12
124771,2008,5,28,0,2
124772,2008,5,29,0,9
124773,2008,5,30,0,0
124774,2008,5,31,0,5
124790,2008,6,16,0,18
124791,2008,6,17,0,11
124792,2008,6,18,0,57
124793,2008,6,19,0,4
124794,2008,6,20,0,13
124795,2008,6,21,0,17
124796,2008,6,22,0,0
124797,2008,6,23,0,16
124798,2008,6,24,0,1
124799,2008,6,25,0,0
124800,2008,6,26,0,0
124801,2008,6,27,0,2
124802,2008,6,28,0,0
124803,2008,6,29,0,46
124804,2008,6,30,0,9
124805,2008,6,31,0,0
124821,2008,7,16,0,22
124822,2008,7,17,0,13
124823,2008,7,18,0,3
124824,2008,7,19,0,8
124825,2008,7,20,0,1
124826,2008,7,21,0,8
124827,2008,7,22,0,9
124828,2008,7,23,0,15
124829,2008,7,24,0,19
124830,2008,7,25,0,0
124831,2008,7,26,0,2
124832,2008,7,27,0,0
124833,2008,7,28,0,3
124834,2008,7,29,0,0
124835,2008,7,30,0,0
124836,2008,7,31,0,1
124852,2008,8,16,0,7
124853,2008,8,17,0,2
124854,2008,8,18,0,13
124855,2008,8,19,0,44
124856,2008,8,20,0,1
124857,2008,8,21,0,0
124858,2008,8,22,0,0
124859,2008,8,23,0,0
124860,2008,8,24,0,0
124861,2008,8,25,0,11
124862,2008,8,26,0,2
124863,2008,8,27,0,0
124864,2008,8,28,0,31
124865,2008,8,29,0,59
124866,2008,8,30,0,1
124867,2008,8,31,0,0
124883,2008,9,16,0,48
124884,2008,9,17,0,0
124885,2008,9,18,0,2
124886,2008,9,19,0,9
124887,2008,9,20,0,0
124888,2008,9,21,0,34
124889,2008,9,22,0,32
124890,2008,9,23,0,9
124891,2008,9,24,0,0
124892,2008,9,25,0,0
124893,2008,9,26,0,0
124894,2008,9,27,0,25
124895,2008,9,28,0,15
124896,2008,9,29,0,1
124897,2008,9,30,0,0
124898,2008,9,31,0,0
124914,2008,10,16,0,0
124915,2008,10,17,0,0
124916,2008,10,18,0,0
124917,2008,10,19,0,0
124918,2008,10,20,0,0
124919,2008,10,21,0,0
124920,2008,10,22,0,0
124921,2008,10,23,0,0
124922,2008,10,24,0,0
124923,2008,10,25,0,31
124924,2008,10,26,0,96
124925,2008,10,27,0,36
124926,2008,10,28,0,1
124927,2008,10,29,0,0
124928,2008,10,30,0,0
124929,2008,10,31,0,0
124945,2008,11,16,0,0
124946,2008,11,17,0,0
124947,2008,11,18,0,0
124948,2008,11,19,0,0
124949,2008,11,20,0,0
124950,2008,11,21,0,0
124951,2008,11,22,0,0
124952,2008,11,23,0,0
124953,2008,11,24,0,0
124954,2008,11,25,0,0
124955,2008,11,26,0,0
124956,2008,11,27,0,0
124957,2008,11,28,0,0
124958,2008,11,29,0,0
124959,2008,11,30,0,0
124960,2008,11,31,0,0
124976,2008,12,16,0,0
124977,2008,12,17,0,0
124978,2008,12,18,0,0
124979,2008,12,19,0,0
124980,2008,12,20,0,0
124981,2008,12,21,0,0
124982,2008,12,22,0,0
124983,2008,12,23,0,0
124984,2008,12,24,0,0
124985,2008,12,25,0,0
124986,2008,12,26,0,0
124987,2008,12,27,0,0
124988,2008,12,28,0,0
124989,2008,12,29,0,0
124990,2008,12,30,0,0
124991,2008,12,31,0,0
125007,2008,1,16,0,0
125008,2008,1,17,0,0
125009,2008,1,18,0,0
125010,2008,1,19,0,0
125011,2008,1,20,0,0
125012,2008,1,21,0,0
125013,2008,1,22,0,0
125014,2008,1,23,0,0
125015,2008,1,24,0,0
125016,2008,1,25,0,0
125017,2008,1,26,0,0
125018,2008,1,27,0,12
125019,2008,1,28,0,3
125020,2008,1,29,0,0
125021,2008,1,30,0,0
125022,2008,1,31,0,0
125038,2008,2,16,0,0
125039,2008,2,17,0,0
125040,2008,2,18,0,0
125041,2008,2,19,0,0
125042,2008,2,20,0,0
125043,2008,2,21,0,0
125044,2008,2,22,0,0
125045,2008,2,23,0,0
125046,2008,2,24,0,0
125047,2008,2,25,0,0
125048,2008,2,26,0,0
125049,2008,2,27,0,0
125050,2008,2,28,0,0
125051,2008,2,29,0,0
125052,2008,2,30,0,0
125053,2008,2,31,0,0
125069,2008,3,16,0,0
125070,2008,3,17,0,0
125071,2008,3,18,0,0
125072,2008,3,19,0,0
125073,2008,3,20,0,0
125074,2008,3,21,0,4
125075,2008,3,22,0,0
125076,2008,3,23,0,0
125077,2008,3,24,0,0
125078,2008,3,25,0,0
125079,2008,3,26,0,0
125080,2008,3,27,0,0
125081,2008,3,28,0,0
125082,2008,3,29,0,0
125083,2008,3,30,0,0
125084,2008,3,31,0,0
125100,2008,4,16,0,0
125101,2008,4,17,0,0
125102,2008,4,18,0,0
125103,2008,4,19,0,0
125104,2008,4,20,0,0
125105,2008,4,21,0,0
125106,2008,4,22,0,0
125107,2008,4,23,0,0
125108,2008,4,24,0,0
125109,2008,4,25,0,0
125110,2008,4,26,0,0
125111,2008,4,27,0,0
125112,2008,4,28,0,0
125113,2008,4,29,0,0
125114,2008,4,30,0,0
125115,2008,4,31,0,0
125131,2008,5,16,0,1
125132,2008,5,17,0,22
125133,2008,5,18,0,8
125134,2008,5,19,0,71
125135,2008,5,20,0,23
125136,2008,5,21,0,0
125137,2008,5,22,0,0
125138,2008,5,23,0,12
125139,2008,5,24,0,0
125140,2008,5,25,0,0
125141,2008,5,26,0,0
125142,2008,5,27,0,0
125143,2008,5,28,0,24
125144,2008,5,29,0,6
125145,2008,5,30,0,0
125146,2008,5,31,0,51
125162,2008,6,16,0,22
125163,2008,6,17,0,121
125164,2008,6,18,0,7
125165,2008,6,19,0,67
125166,2008,6,20,0,27
125167,2008,6,21,0,30
125168,2008,6,22,0,2
125169,2008,6,23,0,62
125170,2008,6,24,0,1
125171,2008,6,25,0,0
125172,2008,6,26,0,5
125173,2008,6,27,0,250
125174,2008,6,28,0,49
125175,2008,6,29,0,88
125176,2008,6,30,0,187
125177,2008,6,31,0,0
125193,2008,7,16,0,4
125194,2008,7,17,0,32
125195,2008,7,18,0,70
125196,2008,7,19,0,6
125197,2008,7,20,0,27
125198,2008,7,21,0,16
125199,2008,7,22,0,0
125200,2008,7,23,0,0
125201,2008,7,24,0,1
125202,2008,7,25,0,0
125203,2008,7,26,0,1
125204,2008,7,27,0,1
125205,2008,7,28,0,14
125206,2008,7,29,0,9
125207,2008,7,30,0,8
125208,2008,7,31,0,35
125224,2008,8,16,0,64
125225,2008,8,17,0,50
125226,2008,8,18,0,117
125227,2008,8,19,0,47
125228,2008,8,20,0,11
125229,2008,8,21,0,1
125230,2008,8,22,0,1
125231,2008,8,23,0,0
125232,2008,8,24,0,6
125233,2008,8,25,0,3
125234,2008,8,26,0,0
125235,2008,8,27,0,1
125236,2008,8,28,0,13
125237,2008,8,29,0,10
125238,2008,8,30,0,57
125239,2008,8,31,0,40
125255,2008,9,16,0,4
125256,2008,9,17,0,3
125257,2008,9,18,0,40
125258,2008,9,19,0,0
125259,2008,9,20,0,2
125260,2008,9,21,0,3
125261,2008,9,22,0,14
125262,2008,9,23,0,29
125263,2008,9,24,0,3
125264,2008,9,25,0,0
125265,2008,9,26,0,4
125266,2008,9,27,0,24
125267,2008,9,28,0,96
125268,2008,9,29,0,22
125269,2008,9,30,0,0
125270,2008,9,31,0,0
125286,2008,10,16,0,0
125287,2008,10,17,0,0
125288,2008,10,18,0,0
125289,2008,10,19,0,0
125290,2008,10,20,0,0
125291,2008,10,21,0,0
125292,2008,10,22,0,0
125293,2008,10,23,0,0
125294,2008,10,24,0,8
125295,2008,10,25,0,38
125296,2008,10,26,0,15
125297,2008,10,27,0,66
125298,2008,10,28,0,1
125299,2008,10,29,0,0
125300,2008,10,30,0,0
125301,2008,10,31,0,0
125317,2008,11,16,0,0
125318,2008,11,17,0,0
125319,2008,11,18,0,0
125320,2008,11,19,0,0
125321,2008,11,20,0,0
125322,2008,11,21,0,0
125323,2008,11,22,0,0
125324,2008,11,23,0,0
125325,2008,11,24,0,0
125326,2008,11,25,0,0
125327,2008,11,26,0,0
125328,2008,11,27,0,0
125329,2008,11,28,0,0
125330,2008,11,29,0,0
125331,2008,11,30,0,0
125332,2008,11,31,0,0
125348,2008,12,16,0,0
125349,2008,12,17,0,0
125350,2008,12,18,0,0
125351,2008,12,19,0,0
125352,2008,12,20,0,0
125353,2008,12,21,0,0
125354,2008,12,22,0,0
125355,2008,12,23,0,0
125356,2008,12,24,0,0
125357,2008,12,25,0,0
125358,2008,12,26,0,0
125359,2008,12,27,0,0
125360,2008,12,28,0,0
125361,2008,12,29,0,0
125362,2008,12,30,0,0
125363,2008,12,31,0,0
125379,2008,1,16,0,0
125380,2008,1,17,0,0
125381,2008,1,18,0,0
125382,2008,1,19,0,0
125383,2008,1,20,0,0
125384,2008,1,21,0,0
125385,2008,1,22,0,0
125386,2008,1,23,0,0
125387,2008,1,24,0,0
125388,2008,1,25,0,2
125389,2008,1,26,0,8
125390,2008,1,27,0,18
125391,2008,1,28,0,1
125392,2008,1,29,0,0
125393,2008,1,30,0,0
125394,2008,1,31,0,0
125410,2008,2,16,0,0
125411,2008,2,17,0,0
125412,2008,2,18,0,0
125413,2008,2,19,0,0
125414,2008,2,20,0,1
125415,2008,2,21,0,0
125416,2008,2,22,0,0
125417,2008,2,23,0,0
125418,2008,2,24,0,0
125419,2008,2,25,0,0
125420,2008,2,26,0,0
125421,2008,2,27,0,0
125422,2008,2,28,0,0
125423,2008,2,29,0,0
125424,2008,2,30,0,0
125425,2008,2,31,0,0
125441,2008,3,16,0,0
125442,2008,3,17,0,0
125443,2008,3,18,0,0
125444,2008,3,19,0,0
125445,2008,3,20,0,0
125446,2008,3,21,0,13
125447,2008,3,22,0,0
125448,2008,3,23,0,0
125449,2008,3,24,0,0
125450,2008,3,25,0,0
125451,2008,3,26,0,0
125452,2008,3,27,0,0
125453,2008,3,28,0,0
125454,2008,3,29,0,0
125455,2008,3,30,0,0
125456,2008,3,31,0,0
125472,2008,4,16,0,0
125473,2008,4,17,0,0
125474,2008,4,18,0,0
125475,2008,4,19,0,0
125476,2008,4,20,0,0
125477,2008,4,21,0,0
125478,2008,4,22,0,0
125479,2008,4,23,0,0
125480,2008,4,24,0,0
125481,2008,4,25,0,0
125482,2008,4,26,0,0
125483,2008,4,27,0,0
125484,2008,4,28,0,0
125485,2008,4,29,0,0
125486,2008,4,30,0,0
125487,2008,4,31,0,0
125503,2008,5,16,0,0
125504,2008,5,17,0,10
125505,2008,5,18,0,36
125506,2008,5,19,0,46
125507,2008,5,20,0,13
125508,2008,5,21,0,0
125509,2008,5,22,0,0
125510,2008,5,23,0,10
125511,2008,5,24,0,5
125512,2008,5,25,0,28
125513,2008,5,26,0,6
125514,2008,5,27,0,8
125515,2008,5,28,0,0
125516,2008,5,29,0,0
125517,2008,5,30,0,0
125518,2008,5,31,0,0
125534,2008,6,16,0,5
125535,2008,6,17,0,25
125536,2008,6,18,0,73
125537,2008,6,19,0,73
125538,2008,6,20,0,10
125539,2008,6,21,0,14
125540,2008,6,22,0,6
125541,2008,6,23,0,0
125542,2008,6,24,0,7
125543,2008,6,25,0,0
125544,2008,6,26,0,0
125545,2008,6,27,0,0
125546,2008,6,28,0,10
125547,2008,6,29,0,15
125548,2008,6,30,0,7
125549,2008,6,31,0,0
125565,2008,7,16,0,9
125566,2008,7,17,0,2
125567,2008,7,18,0,0
125568,2008,7,19,0,1
125569,2008,7,20,0,4
125570,2008,7,21,0,4
125571,2008,7,22,0,34
125572,2008,7,23,0,2
125573,2008,7,24,0,11
125574,2008,7,25,0,3
125575,2008,7,26,0,3
125576,2008,7,27,0,1
125577,2008,7,28,0,8
125578,2008,7,29,0,1
125579,2008,7,30,0,0
125580,2008,7,31,0,3
125596,2008,8,16,0,25
125597,2008,8,17,0,17
125598,2008,8,18,0,94
125599,2008,8,19,0,100
125600,2008,8,20,0,2
125601,2008,8,21,0,0
125602,2008,8,22,0,0
125603,2008,8,23,0,0
125604,2008,8,24,0,2
125605,2008,8,25,0,6
125606,2008,8,26,0,0
125607,2008,8,27,0,3
125608,2008,8,28,0,13
125609,2008,8,29,0,102
125610,2008,8,30,0,59
125611,2008,8,31,0,0
125627,2008,9,16,0,21
125628,2008,9,17,0,0
125629,2008,9,18,0,2
125630,2008,9,19,0,0
125631,2008,9,20,0,0
125632,2008,9,21,0,12
125633,2008,9,22,0,0
125634,2008,9,23,0,2
125635,2008,9,24,0,4
125636,2008,9,25,0,0
125637,2008,9,26,0,8
125638,2008,9,27,0,0
125639,2008,9,28,0,34
125640,2008,9,29,0,6
125641,2008,9,30,0,0
125642,2008,9,31,0,0
125658,2008,10,16,0,0
125659,2008,10,17,0,0
125660,2008,10,18,0,0
125661,2008,10,19,0,0
125662,2008,10,20,0,0
125663,2008,10,21,0,0
125664,2008,10,22,0,0
125665,2008,10,23,0,0
125666,2008,10,24,0,0
125667,2008,10,25,0,19
125668,2008,10,26,0,120
125669,2008,10,27,0,29
125670,2008,10,28,0,4
125671,2008,10,29,0,0
125672,2008,10,30,0,0
125673,2008,10,31,0,0
125689,2008,11,16,0,0
125690,2008,11,17,0,0
125691,2008,11,18,0,0
125692,2008,11,19,0,0
125693,2008,11,20,0,0
125694,2008,11,21,0,0
125695,2008,11,22,0,0
125696,2008,11,23,0,0
125697,2008,11,24,0,0
125698,2008,11,25,0,0
125699,2008,11,26,0,0
125700,2008,11,27,0,0
125701,2008,11,28,0,0
125702,2008,11,29,0,0
125703,2008,11,30,0,0
125704,2008,11,31,0,0
125720,2008,12,16,0,0
125721,2008,12,17,0,0
125722,2008,12,18,0,0
125723,2008,12,19,0,0
125724,2008,12,20,0,0
125725,2008,12,21,0,0
125726,2008,12,22,0,0
125727,2008,12,23,0,0
125728,2008,12,24,0,0
125729,2008,12,25,0,0
125730,2008,12,26,0,0
125731,2008,12,27,0,0
125732,2008,12,28,0,0
125733,2008,12,29,0,0
125734,2008,12,30,0,0
125735,2008,12,31,0,0
125751,2008,1,16,0,0
125752,2008,1,17,0,0
125753,2008,1,18,0,0
125754,2008,1,19,0,0
125755,2008,1,20,0,0
125756,2008,1,21,0,0
125757,2008,1,22,0,0
125758,2008,1,23,0,0
125759,2008,1,24,0,0
125760,2008,1,25,0,0
125761,2008,1,26,0,7
125762,2008,1,27,0,33
125763,2008,1,28,0,1
125764,2008,1,29,0,0
125765,2008,1,30,0,0
125766,2008,1,31,0,0
125782,2008,2,16,0,0
125783,2008,2,17,0,0
125784,2008,2,18,0,0
125785,2008,2,19,0,0
125786,2008,2,20,0,0
125787,2008,2,21,0,0
125788,2008,2,22,0,0
125789,2008,2,23,0,0
125790,2008,2,24,0,0
125791,2008,2,25,0,0
125792,2008,2,26,0,0
125793,2008,2,27,0,0
125794,2008,2,28,0,0
125795,2008,2,29,0,0
125796,2008,2,30,0,0
125797,2008,2,31,0,0
125813,2008,3,16,0,0
125814,2008,3,17,0,0
125815,2008,3,18,0,0
125816,2008,3,19,0,0
125817,2008,3,20,0,0
125818,2008,3,21,0,3
125819,2008,3,22,0,0
125820,2008,3,23,0,0
125821,2008,3,24,0,32
125822,2008,3,25,0,0
125823,2008,3,26,0,0
125824,2008,3,27,0,0
125825,2008,3,28,0,0
125826,2008,3,29,0,0
125827,2008,3,30,0,0
125828,2008,3,31,0,0
125844,2008,4,16,0,0
125845,2008,4,17,0,0
125846,2008,4,18,0,0
125847,2008,4,19,0,0
125848,2008,4,20,0,0
125849,2008,4,21,0,0
125850,2008,4,22,0,0
125851,2008,4,23,0,0
125852,2008,4,24,0,0
125853,2008,4,25,0,0
125854,2008,4,26,0,0
125855,2008,4,27,0,0
125856,2008,4,28,0,0
125857,2008,4,29,0,0
125858,2008,4,30,0,0
125859,2008,4,31,0,0
125875,2008,5,16,0,0
125876,2008,5,17,0,0
125877,2008,5,18,0,45
125878,2008,5,19,0,37
125879,2008,5,20,0,28
125880,2008,5,21,0,0
125881,2008,5,22,0,0
125882,2008,5,23,0,5
125883,2008,5,24,0,31
125884,2008,5,25,0,3
125885,2008,5,26,0,0
125886,2008,5,27,0,7
125887,2008,5,28,0,1
125888,2008,5,29,0,2
125889,2008,5,30,0,1
125890,2008,5,31,0,1
125906,2008,6,16,0,5
125907,2008,6,17,0,51
