,Year,Month,Day,Cluster,Rainfall
22451,2000,5,8,2,0
22452,2000,5,9,2,0
22453,2000,5,10,2,0
22454,2000,5,11,2,0
22455,2000,5,12,2,5
22456,2000,5,13,2,0
22457,2000,5,14,2,0
22458,2000,5,15,2,9
22475,2000,6,1,2,4
22476,2000,6,2,2,2
22477,2000,6,3,2,0
22478,2000,6,4,2,0
22479,2000,6,5,2,0
22480,2000,6,6,2,11
22481,2000,6,7,2,9
22482,2000,6,8,2,8
22483,2000,6,9,2,12
22484,2000,6,10,2,5
22485,2000,6,11,2,48
22486,2000,6,12,2,11
22487,2000,6,13,2,6
22488,2000,6,14,2,0
22489,2000,6,15,2,8
22506,2000,7,1,2,0
22507,2000,7,2,2,0
22508,2000,7,3,2,1
22509,2000,7,4,2,0
22510,2000,7,5,2,0
22511,2000,7,6,2,0
22512,2000,7,7,2,0
22513,2000,7,8,2,7
22514,2000,7,9,2,1
22515,2000,7,10,2,0
22516,2000,7,11,2,1
22517,2000,7,12,2,1
22518,2000,7,13,2,22
22519,2000,7,14,2,9
22520,2000,7,15,2,1
22537,2000,8,1,2,3
22538,2000,8,2,2,32
22539,2000,8,3,2,81
22540,2000,8,4,2,42
22541,2000,8,5,2,10
22542,2000,8,6,2,0
22543,2000,8,7,2,6
22544,2000,8,8,2,5
22545,2000,8,9,2,3
22546,2000,8,10,2,3
22547,2000,8,11,2,8
22548,2000,8,12,2,0
22549,2000,8,13,2,3
22550,2000,8,14,2,22
22551,2000,8,15,2,5
22568,2000,9,1,2,16
22569,2000,9,2,2,2
22570,2000,9,3,2,1
22571,2000,9,4,2,2
22572,2000,9,5,2,4
22573,2000,9,6,2,0
22574,2000,9,7,2,0
22575,2000,9,8,2,2
22576,2000,9,9,2,2
22577,2000,9,10,2,6
22578,2000,9,11,2,5
22579,2000,9,12,2,0
22580,2000,9,13,2,0
22581,2000,9,14,2,0
22582,2000,9,15,2,0
22599,2000,10,1,2,4
22600,2000,10,2,2,18
22601,2000,10,3,2,7
22602,2000,10,4,2,9
22603,2000,10,5,2,1
22604,2000,10,6,2,0
22605,2000,10,7,2,4
22606,2000,10,8,2,0
22607,2000,10,9,2,0
22608,2000,10,10,2,0
22609,2000,10,11,2,0
22610,2000,10,12,2,0
22611,2000,10,13,2,0
22612,2000,10,14,2,0
22613,2000,10,15,2,0
22630,2000,11,1,2,0
22631,2000,11,2,2,0
22632,2000,11,3,2,0
22633,2000,11,4,2,0
22634,2000,11,5,2,0
22635,2000,11,6,2,0
22636,2000,11,7,2,0
22637,2000,11,8,2,0
22638,2000,11,9,2,0
22639,2000,11,10,2,0
22640,2000,11,11,2,0
22641,2000,11,12,2,0
22642,2000,11,13,2,0
22643,2000,11,14,2,0
22644,2000,11,15,2,0
22661,2000,12,1,2,0
22662,2000,12,2,2,0
22663,2000,12,3,2,0
22664,2000,12,4,2,0
22665,2000,12,5,2,0
22666,2000,12,6,2,0
22667,2000,12,7,2,0
22668,2000,12,8,2,0
22669,2000,12,9,2,0
22670,2000,12,10,2,0
22671,2000,12,11,2,0
22672,2000,12,12,2,0
22673,2000,12,13,2,0
22674,2000,12,14,2,0
22675,2000,12,15,2,0
22692,2000,1,1,2,0
22693,2000,1,2,2,0
22694,2000,1,3,2,0
22695,2000,1,4,2,0
22696,2000,1,5,2,0
22697,2000,1,6,2,0
22698,2000,1,7,2,0
22699,2000,1,8,2,0
22700,2000,1,9,2,0
22701,2000,1,10,2,0
22702,2000,1,11,2,0
22703,2000,1,12,2,0
22704,2000,1,13,2,0
22705,2000,1,14,2,0
22706,2000,1,15,2,0
22723,2000,2,1,2,0
22724,2000,2,2,2,0
22725,2000,2,3,2,0
22726,2000,2,4,2,0
22727,2000,2,5,2,0
22728,2000,2,6,2,0
22729,2000,2,7,2,0
22730,2000,2,8,2,0
22731,2000,2,9,2,0
22732,2000,2,10,2,0
22733,2000,2,11,2,0
22734,2000,2,12,2,0
22735,2000,2,13,2,0
22736,2000,2,14,2,0
22737,2000,2,15,2,0
22754,2000,3,1,2,0
22755,2000,3,2,2,0
22756,2000,3,3,2,0
22757,2000,3,4,2,0
22758,2000,3,5,2,0
22759,2000,3,6,2,0
22760,2000,3,7,2,0
22761,2000,3,8,2,0
22762,2000,3,9,2,0
22763,2000,3,10,2,93
22764,2000,3,11,2,0
22765,2000,3,12,2,0
22766,2000,3,13,2,0
22767,2000,3,14,2,0
22768,2000,3,15,2,0
22785,2000,4,1,2,0
22786,2000,4,2,2,0
22787,2000,4,3,2,0
22788,2000,4,4,2,0
22789,2000,4,5,2,0
22790,2000,4,6,2,0
22791,2000,4,7,2,0
22792,2000,4,8,2,0
22793,2000,4,9,2,0
22794,2000,4,10,2,0
22795,2000,4,11,2,0
22796,2000,4,12,2,0
22797,2000,4,13,2,4
22798,2000,4,14,2,0
22799,2000,4,15,2,0
22816,2000,5,1,2,16
22817,2000,5,2,2,2
22818,2000,5,3,2,56
22819,2000,5,4,2,0
22820,2000,5,5,2,19
22821,2000,5,6,2,7
22822,2000,5,7,2,10
22823,2000,5,8,2,1
22824,2000,5,9,2,37
22825,2000,5,10,2,0
22826,2000,5,11,2,0
22827,2000,5,12,2,3
22828,2000,5,13,2,0
22829,2000,5,14,2,0
22830,2000,5,15,2,0
22847,2000,6,1,2,0
22848,2000,6,2,2,6
22849,2000,6,3,2,0
22850,2000,6,4,2,0
22851,2000,6,5,2,32
22852,2000,6,6,2,5
22853,2000,6,7,2,4
22854,2000,6,8,2,45
22855,2000,6,9,2,28
22856,2000,6,10,2,11
22857,2000,6,11,2,85
22858,2000,6,12,2,40
22859,2000,6,13,2,150
22860,2000,6,14,2,0
22861,2000,6,15,2,0
22878,2000,7,1,2,0
22879,2000,7,2,2,0
22880,2000,7,3,2,0
22881,2000,7,4,2,0
22882,2000,7,5,2,0
22883,2000,7,6,2,10
22884,2000,7,7,2,39
22885,2000,7,8,2,0
22886,2000,7,9,2,23
22887,2000,7,10,2,43
22888,2000,7,11,2,3
22889,2000,7,12,2,52
22890,2000,7,13,2,96
22891,2000,7,14,2,90
22892,2000,7,15,2,69
22909,2000,8,1,2,22
22910,2000,8,2,2,29
22911,2000,8,3,2,101
22912,2000,8,4,2,8
22913,2000,8,5,2,57
22914,2000,8,6,2,6
22915,2000,8,7,2,7
22916,2000,8,8,2,5
22917,2000,8,9,2,1
22918,2000,8,10,2,0
22919,2000,8,11,2,2
22920,2000,8,12,2,29
22921,2000,8,13,2,1
22922,2000,8,14,2,32
22923,2000,8,15,2,53
22940,2000,9,1,2,66
22941,2000,9,2,2,29
22942,2000,9,3,2,22
22943,2000,9,4,2,23
22944,2000,9,5,2,15
22945,2000,9,6,2,144
22946,2000,9,7,2,4
22947,2000,9,8,2,28
22948,2000,9,9,2,47
22949,2000,9,10,2,42
22950,2000,9,11,2,0
22951,2000,9,12,2,0
22952,2000,9,13,2,10
22953,2000,9,14,2,3
22954,2000,9,15,2,0
22971,2000,10,1,2,30
22972,2000,10,2,2,171
22973,2000,10,3,2,26
22974,2000,10,4,2,11
22975,2000,10,5,2,0
22976,2000,10,6,2,0
22977,2000,10,7,2,0
22978,2000,10,8,2,0
22979,2000,10,9,2,1
22980,2000,10,10,2,2
22981,2000,10,11,2,0
22982,2000,10,12,2,0
22983,2000,10,13,2,0
22984,2000,10,14,2,0
22985,2000,10,15,2,0
23002,2000,11,1,2,0
23003,2000,11,2,2,0
23004,2000,11,3,2,0
23005,2000,11,4,2,0
23006,2000,11,5,2,0
23007,2000,11,6,2,0
23008,2000,11,7,2,0
23009,2000,11,8,2,0
23010,2000,11,9,2,0
23011,2000,11,10,2,0
23012,2000,11,11,2,0
23013,2000,11,12,2,0
23014,2000,11,13,2,0
23015,2000,11,14,2,0
23016,2000,11,15,2,0
23033,2000,12,1,2,0
23034,2000,12,2,2,0
23035,2000,12,3,2,0
23036,2000,12,4,2,0
23037,2000,12,5,2,0
23038,2000,12,6,2,0
23039,2000,12,7,2,0
23040,2000,12,8,2,0
23041,2000,12,9,2,0
23042,2000,12,10,2,0
23043,2000,12,11,2,0
23044,2000,12,12,2,0
23045,2000,12,13,2,0
23046,2000,12,14,2,0
23047,2000,12,15,2,0
23064,2000,1,1,2,0
23065,2000,1,2,2,0
23066,2000,1,3,2,0
23067,2000,1,4,2,0
23068,2000,1,5,2,0
23069,2000,1,6,2,0
23070,2000,1,7,2,0
23071,2000,1,8,2,0
23072,2000,1,9,2,0
23073,2000,1,10,2,0
23074,2000,1,11,2,0
23075,2000,1,12,2,0
23076,2000,1,13,2,0
23077,2000,1,14,2,0
23078,2000,1,15,2,0
23095,2000,2,1,2,0
23096,2000,2,2,2,0
23097,2000,2,3,2,0
23098,2000,2,4,2,0
23099,2000,2,5,2,0
23100,2000,2,6,2,9
23101,2000,2,7,2,1
23102,2000,2,8,2,0
23103,2000,2,9,2,0
23104,2000,2,10,2,0
23105,2000,2,11,2,0
23106,2000,2,12,2,0
23107,2000,2,13,2,0
23108,2000,2,14,2,0
23109,2000,2,15,2,0
23126,2000,3,1,2,0
23127,2000,3,2,2,2
23128,2000,3,3,2,23
23129,2000,3,4,2,0
23130,2000,3,5,2,0
23131,2000,3,6,2,0
23132,2000,3,7,2,0
23133,2000,3,8,2,0
23134,2000,3,9,2,3
23135,2000,3,10,2,0
23136,2000,3,11,2,0
23137,2000,3,12,2,0
23138,2000,3,13,2,4
23139,2000,3,14,2,73
23140,2000,3,15,2,78
23157,2000,4,1,2,0
23158,2000,4,2,2,0
23159,2000,4,3,2,0
23160,2000,4,4,2,0
23161,2000,4,5,2,0
23162,2000,4,6,2,0
23163,2000,4,7,2,0
23164,2000,4,8,2,0
23165,2000,4,9,2,0
23166,2000,4,10,2,0
23167,2000,4,11,2,0
23168,2000,4,12,2,0
23169,2000,4,13,2,0
23170,2000,4,14,2,0
23171,2000,4,15,2,16
23188,2000,5,1,2,0
23189,2000,5,2,2,134
23190,2000,5,3,2,6
23191,2000,5,4,2,0
23192,2000,5,5,2,0
23193,2000,5,6,2,0
23194,2000,5,7,2,21
23195,2000,5,8,2,0
23196,2000,5,9,2,0
23197,2000,5,10,2,0
23198,2000,5,11,2,0
23199,2000,5,12,2,0
23200,2000,5,13,2,0
23201,2000,5,14,2,0
23202,2000,5,15,2,1
23219,2000,6,1,2,0
23220,2000,6,2,2,0
23221,2000,6,3,2,0
23222,2000,6,4,2,0
23223,2000,6,5,2,2
23224,2000,6,6,2,19
23225,2000,6,7,2,28
23226,2000,6,8,2,4
23227,2000,6,9,2,19
23228,2000,6,10,2,25
23229,2000,6,11,2,72
23230,2000,6,12,2,21
23231,2000,6,13,2,63
23232,2000,6,14,2,0
23233,2000,6,15,2,4
23250,2000,7,1,2,28
23251,2000,7,2,2,1
23252,2000,7,3,2,9
23253,2000,7,4,2,0
23254,2000,7,5,2,0
23255,2000,7,6,2,0
23256,2000,7,7,2,7
23257,2000,7,8,2,32
23258,2000,7,9,2,43
23259,2000,7,10,2,2
23260,2000,7,11,2,27
23261,2000,7,12,2,20
23262,2000,7,13,2,23
23263,2000,7,14,2,52
23264,2000,7,15,2,18
23281,2000,8,1,2,60
23282,2000,8,2,2,30
23283,2000,8,3,2,62
23284,2000,8,4,2,150
23285,2000,8,5,2,5
23286,2000,8,6,2,0
23287,2000,8,7,2,0
23288,2000,8,8,2,3
23289,2000,8,9,2,15
23290,2000,8,10,2,4
23291,2000,8,11,2,0
23292,2000,8,12,2,2
23293,2000,8,13,2,16
23294,2000,8,14,2,100
23295,2000,8,15,2,34
23312,2000,9,1,2,60
23313,2000,9,2,2,14
23314,2000,9,3,2,20
23315,2000,9,4,2,0
23316,2000,9,5,2,52
23317,2000,9,6,2,12
23318,2000,9,7,2,2
23319,2000,9,8,2,0
23320,2000,9,9,2,7
23321,2000,9,10,2,5
23322,2000,9,11,2,33
23323,2000,9,12,2,0
23324,2000,9,13,2,0
23325,2000,9,14,2,0
23326,2000,9,15,2,0
23343,2000,10,1,2,4
23344,2000,10,2,2,76
23345,2000,10,3,2,20
23346,2000,10,4,2,0
23347,2000,10,5,2,0
23348,2000,10,6,2,0
23349,2000,10,7,2,0
23350,2000,10,8,2,0
23351,2000,10,9,2,0
23352,2000,10,10,2,0
23353,2000,10,11,2,0
23354,2000,10,12,2,0
23355,2000,10,13,2,0
23356,2000,10,14,2,0
23357,2000,10,15,2,0
23374,2000,11,1,2,0
23375,2000,11,2,2,0
23376,2000,11,3,2,0
23377,2000,11,4,2,0
23378,2000,11,5,2,0
23379,2000,11,6,2,0
23380,2000,11,7,2,0
23381,2000,11,8,2,0
23382,2000,11,9,2,0
23383,2000,11,10,2,0
23384,2000,11,11,2,0
23385,2000,11,12,2,0
23386,2000,11,13,2,0
23387,2000,11,14,2,0
23388,2000,11,15,2,0
23405,2000,12,1,2,0
23406,2000,12,2,2,0
23407,2000,12,3,2,0
23408,2000,12,4,2,0
23409,2000,12,5,2,0
23410,2000,12,6,2,0
23411,2000,12,7,2,0
23412,2000,12,8,2,0
23413,2000,12,9,2,0
23414,2000,12,10,2,0
23415,2000,12,11,2,0
23416,2000,12,12,2,0
23417,2000,12,13,2,0
23418,2000,12,14,2,0
23419,2000,12,15,2,0
23436,2000,1,1,2,0
23437,2000,1,2,2,0
23438,2000,1,3,2,0
23439,2000,1,4,2,0
23440,2000,1,5,2,0
23441,2000,1,6,2,0
23442,2000,1,7,2,0
23443,2000,1,8,2,0
23444,2000,1,9,2,0
23445,2000,1,10,2,0
23446,2000,1,11,2,0
23447,2000,1,12,2,0
23448,2000,1,13,2,0
23449,2000,1,14,2,0
23450,2000,1,15,2,0
23467,2000,2,1,2,0
23468,2000,2,2,2,0
23469,2000,2,3,2,0
23470,2000,2,4,2,0
23471,2000,2,5,2,0
23472,2000,2,6,2,0
23473,2000,2,7,2,0
23474,2000,2,8,2,1
23475,2000,2,9,2,0
23476,2000,2,10,2,0
23477,2000,2,11,2,0
23478,2000,2,12,2,0
23479,2000,2,13,2,0
23480,2000,2,14,2,0
23481,2000,2,15,2,0
23498,2000,3,1,2,0
23499,2000,3,2,2,0
23500,2000,3,3,2,0
23501,2000,3,4,2,0
23502,2000,3,5,2,0
23503,2000,3,6,2,0
23504,2000,3,7,2,0
23505,2000,3,8,2,0
23506,2000,3,9,2,9
23507,2000,3,10,2,1
23508,2000,3,11,2,0
23509,2000,3,12,2,0
23510,2000,3,13,2,0
23511,2000,3,14,2,0
23512,2000,3,15,2,0
23529,2000,4,1,2,0
23530,2000,4,2,2,0
23531,2000,4,3,2,0
23532,2000,4,4,2,0
23533,2000,4,5,2,0
23534,2000,4,6,2,0
23535,2000,4,7,2,0
23536,2000,4,8,2,0
23537,2000,4,9,2,0
23538,2000,4,10,2,0
23539,2000,4,11,2,0
23540,2000,4,12,2,0
23541,2000,4,13,2,1
23542,2000,4,14,2,0
23543,2000,4,15,2,0
23560,2000,5,1,2,0
23561,2000,5,2,2,24
23562,2000,5,3,2,44
23563,2000,5,4,2,0
23564,2000,5,5,2,16
23565,2000,5,6,2,0
23566,2000,5,7,2,59
23567,2000,5,8,2,4
23568,2000,5,9,2,1
23569,2000,5,10,2,0
23570,2000,5,11,2,0
23571,2000,5,12,2,0
23572,2000,5,13,2,0
23573,2000,5,14,2,0
23574,2000,5,15,2,0
23591,2000,6,1,2,2
23592,2000,6,2,2,12
23593,2000,6,3,2,6
23594,2000,6,4,2,0
23595,2000,6,5,2,7
23596,2000,6,6,2,27
23597,2000,6,7,2,10
23598,2000,6,8,2,85
23599,2000,6,9,2,130
23600,2000,6,10,2,0
23601,2000,6,11,2,79
23602,2000,6,12,2,22
23603,2000,6,13,2,164
23604,2000,6,14,2,0
23605,2000,6,15,2,0
23622,2000,7,1,2,0
23623,2000,7,2,2,0
23624,2000,7,3,2,0
23625,2000,7,4,2,0
23626,2000,7,5,2,0
23627,2000,7,6,2,19
23628,2000,7,7,2,16
23629,2000,7,8,2,21
23630,2000,7,9,2,54
23631,2000,7,10,2,42
23632,2000,7,11,2,11
23633,2000,7,12,2,3
23634,2000,7,13,2,16
23635,2000,7,14,2,67
23636,2000,7,15,2,9
23653,2000,8,1,2,22
23654,2000,8,2,2,15
23655,2000,8,3,2,43
23656,2000,8,4,2,0
23657,2000,8,5,2,2
23658,2000,8,6,2,0
23659,2000,8,7,2,0
23660,2000,8,8,2,0
23661,2000,8,9,2,5
23662,2000,8,10,2,0
23663,2000,8,11,2,2
23664,2000,8,12,2,13
23665,2000,8,13,2,86
23666,2000,8,14,2,59
23667,2000,8,15,2,36
23684,2000,9,1,2,24
23685,2000,9,2,2,35
23686,2000,9,3,2,4
23687,2000,9,4,2,12
23688,2000,9,5,2,46
23689,2000,9,6,2,23
23690,2000,9,7,2,43
23691,2000,9,8,2,11
23692,2000,9,9,2,3
23693,2000,9,10,2,4
23694,2000,9,11,2,11
23695,2000,9,12,2,0
23696,2000,9,13,2,0
23697,2000,9,14,2,0
23698,2000,9,15,2,0
23715,2000,10,1,2,8
23716,2000,10,2,2,64
23717,2000,10,3,2,30
23718,2000,10,4,2,58
23719,2000,10,5,2,0
23720,2000,10,6,2,0
23721,2000,10,7,2,0
23722,2000,10,8,2,56
23723,2000,10,9,2,0
23724,2000,10,10,2,0
23725,2000,10,11,2,0
23726,2000,10,12,2,0
23727,2000,10,13,2,0
23728,2000,10,14,2,0
23729,2000,10,15,2,0
23746,2000,11,1,2,0
23747,2000,11,2,2,0
23748,2000,11,3,2,0
23749,2000,11,4,2,0
23750,2000,11,5,2,0
23751,2000,11,6,2,0
23752,2000,11,7,2,0
23753,2000,11,8,2,0
23754,2000,11,9,2,0
23755,2000,11,10,2,0
23756,2000,11,11,2,0
23757,2000,11,12,2,0
23758,2000,11,13,2,0
23759,2000,11,14,2,0
23760,2000,11,15,2,0
23777,2000,12,1,2,0
23778,2000,12,2,2,0
23779,2000,12,3,2,0
23780,2000,12,4,2,0
23781,2000,12,5,2,0
23782,2000,12,6,2,0
23783,2000,12,7,2,0
23784,2000,12,8,2,0
23785,2000,12,9,2,0
23786,2000,12,10,2,0
23787,2000,12,11,2,0
23788,2000,12,12,2,0
23789,2000,12,13,2,0
23790,2000,12,14,2,0
23791,2000,12,15,2,0
23808,2000,1,1,2,0
23809,2000,1,2,2,0
23810,2000,1,3,2,0
23811,2000,1,4,2,0
23812,2000,1,5,2,0
23813,2000,1,6,2,0
23814,2000,1,7,2,0
23815,2000,1,8,2,0
23816,2000,1,9,2,0
23817,2000,1,10,2,0
23818,2000,1,11,2,0
23819,2000,1,12,2,0
23820,2000,1,13,2,0
23821,2000,1,14,2,0
23822,2000,1,15,2,0
23839,2000,2,1,2,0
23840,2000,2,2,2,0
23841,2000,2,3,2,0
23842,2000,2,4,2,0
23843,2000,2,5,2,0
23844,2000,2,6,2,0
23845,2000,2,7,2,0
23846,2000,2,8,2,0
23847,2000,2,9,2,0
23848,2000,2,10,2,0
23849,2000,2,11,2,0
23850,2000,2,12,2,0
23851,2000,2,13,2,0
23852,2000,2,14,2,0
23853,2000,2,15,2,0
23870,2000,3,1,2,0
23871,2000,3,2,2,0
23872,2000,3,3,2,0
23873,2000,3,4,2,0
23874,2000,3,5,2,0
23875,2000,3,6,2,0
23876,2000,3,7,2,0
23877,2000,3,8,2,0
23878,2000,3,9,2,0
23879,2000,3,10,2,43
23880,2000,3,11,2,0
23881,2000,3,12,2,0
23882,2000,3,13,2,0
23883,2000,3,14,2,0
23884,2000,3,15,2,0
23901,2000,4,1,2,0
23902,2000,4,2,2,0
23903,2000,4,3,2,0
23904,2000,4,4,2,0
23905,2000,4,5,2,0
23906,2000,4,6,2,0
23907,2000,4,7,2,0
23908,2000,4,8,2,0
23909,2000,4,9,2,0
23910,2000,4,10,2,0
23911,2000,4,11,2,0
23912,2000,4,12,2,0
23913,2000,4,13,2,10
23914,2000,4,14,2,0
23915,2000,4,15,2,0
23932,2000,5,1,2,3
23933,2000,5,2,2,0
23934,2000,5,3,2,18
23935,2000,5,4,2,0
23936,2000,5,5,2,0
23937,2000,5,6,2,2
23938,2000,5,7,2,0
23939,2000,5,8,2,4
23940,2000,5,9,2,3
23941,2000,5,10,2,0
23942,2000,5,11,2,0
23943,2000,5,12,2,7
23944,2000,5,13,2,0
23945,2000,5,14,2,0
23946,2000,5,15,2,0
23963,2000,6,1,2,0
23964,2000,6,2,2,0
23965,2000,6,3,2,5
23966,2000,6,4,2,0
23967,2000,6,5,2,19
23968,2000,6,6,2,0
23969,2000,6,7,2,3
23970,2000,6,8,2,10
23971,2000,6,9,2,2
23972,2000,6,10,2,15
23973,2000,6,11,2,176
23974,2000,6,12,2,58
23975,2000,6,13,2,72
23976,2000,6,14,2,0
23977,2000,6,15,2,0
23994,2000,7,1,2,0
23995,2000,7,2,2,0
23996,2000,7,3,2,0
23997,2000,7,4,2,0
23998,2000,7,5,2,0
23999,2000,7,6,2,3
24000,2000,7,7,2,39
24001,2000,7,8,2,0
24002,2000,7,9,2,3
24003,2000,7,10,2,6
24004,2000,7,11,2,1
24005,2000,7,12,2,9
24006,2000,7,13,2,45
24007,2000,7,14,2,38
24008,2000,7,15,2,13
24025,2000,8,1,2,34
24026,2000,8,2,2,15
24027,2000,8,3,2,61
24028,2000,8,4,2,23
24029,2000,8,5,2,55
24030,2000,8,6,2,4
24031,2000,8,7,2,0
24032,2000,8,8,2,0
24033,2000,8,9,2,0
24034,2000,8,10,2,0
24035,2000,8,11,2,0
24036,2000,8,12,2,3
24037,2000,8,13,2,3
24038,2000,8,14,2,52
24039,2000,8,15,2,14
24056,2000,9,1,2,20
24057,2000,9,2,2,3
24058,2000,9,3,2,0
24059,2000,9,4,2,6
24060,2000,9,5,2,0
24061,2000,9,6,2,0
24062,2000,9,7,2,0
24063,2000,9,8,2,6
24064,2000,9,9,2,5
24065,2000,9,10,2,0
24066,2000,9,11,2,0
24067,2000,9,12,2,0
24068,2000,9,13,2,9
24069,2000,9,14,2,3
24070,2000,9,15,2,0
24087,2000,10,1,2,49
24088,2000,10,2,2,146
24089,2000,10,3,2,6
24090,2000,10,4,2,5
24091,2000,10,5,2,0
24092,2000,10,6,2,3
24093,2000,10,7,2,3
24094,2000,10,8,2,0
24095,2000,10,9,2,0
24096,2000,10,10,2,0
24097,2000,10,11,2,0
24098,2000,10,12,2,0
24099,2000,10,13,2,0
24100,2000,10,14,2,0
24101,2000,10,15,2,0
24118,2000,11,1,2,0
24119,2000,11,2,2,0
24120,2000,11,3,2,0
24121,2000,11,4,2,0
24122,2000,11,5,2,0
24123,2000,11,6,2,0
24124,2000,11,7,2,0
24125,2000,11,8,2,0
24126,2000,11,9,2,0
24127,2000,11,10,2,0
24128,2000,11,11,2,0
24129,2000,11,12,2,0
24130,2000,11,13,2,0
24131,2000,11,14,2,0
24132,2000,11,15,2,0
24149,2000,12,1,2,0
24150,2000,12,2,2,0
24151,2000,12,3,2,0
24152,2000,12,4,2,0
24153,2000,12,5,2,0
24154,2000,12,6,2,0
24155,2000,12,7,2,0
24156,2000,12,8,2,0
24157,2000,12,9,2,0
24158,2000,12,10,2,0
24159,2000,12,11,2,0
24160,2000,12,12,2,0
24161,2000,12,13,2,0
24162,2000,12,14,2,0
24163,2000,12,15,2,0
24180,2000,1,1,2,0
24181,2000,1,2,2,0
24182,2000,1,3,2,0
24183,2000,1,4,2,0
24184,2000,1,5,2,0
24185,2000,1,6,2,0
24186,2000,1,7,2,0
24187,2000,1,8,2,0
24188,2000,1,9,2,0
24189,2000,1,10,2,0
24190,2000,1,11,2,0
24191,2000,1,12,2,0
24192,2000,1,13,2,0
24193,2000,1,14,2,0
24194,2000,1,15,2,0
24211,2000,2,1,2,0
24212,2000,2,2,2,0
24213,2000,2,3,2,0
24214,2000,2,4,2,0
24215,2000,2,5,2,0
24216,2000,2,6,2,10
24217,2000,2,7,2,1
24218,2000,2,8,2,0
24219,2000,2,9,2,0
24220,2000,2,10,2,0
24221,2000,2,11,2,0
24222,2000,2,12,2,0
24223,2000,2,13,2,0
24224,2000,2,14,2,0
24225,2000,2,15,2,0
24242,2000,3,1,2,0
24243,2000,3,2,2,0
24244,2000,3,3,2,15
24245,2000,3,4,2,0
24246,2000,3,5,2,0
24247,2000,3,6,2,0
24248,2000,3,7,2,0
24249,2000,3,8,2,0
24250,2000,3,9,2,1
24251,2000,3,10,2,0
24252,2000,3,11,2,0
24253,2000,3,12,2,0
24254,2000,3,13,2,0
24255,2000,3,14,2,6
24256,2000,3,15,2,4
24273,2000,4,1,2,0
24274,2000,4,2,2,0
24275,2000,4,3,2,0
24276,2000,4,4,2,0
24277,2000,4,5,2,0
24278,2000,4,6,2,0
24279,2000,4,7,2,0
24280,2000,4,8,2,0
24281,2000,4,9,2,0
24282,2000,4,10,2,0
24283,2000,4,11,2,0
24284,2000,4,12,2,0
24285,2000,4,13,2,0
24286,2000,4,14,2,0
24287,2000,4,15,2,6
24304,2000,5,1,2,0
24305,2000,5,2,2,59
24306,2000,5,3,2,9
24307,2000,5,4,2,0
24308,2000,5,5,2,0
24309,2000,5,6,2,0
24310,2000,5,7,2,14
24311,2000,5,8,2,1
24312,2000,5,9,2,0
24313,2000,5,10,2,0
24314,2000,5,11,2,0
24315,2000,5,12,2,0
24316,2000,5,13,2,0
24317,2000,5,14,2,0
24318,2000,5,15,2,2
24335,2000,6,1,2,25
24336,2000,6,2,2,0
24337,2000,6,3,2,0
24338,2000,6,4,2,3
24339,2000,6,5,2,2
24340,2000,6,6,2,4
24341,2000,6,7,2,18
24342,2000,6,8,2,27
24343,2000,6,9,2,17
24344,2000,6,10,2,43
24345,2000,6,11,2,83
24346,2000,6,12,2,16
24347,2000,6,13,2,57
24348,2000,6,14,2,25
24349,2000,6,15,2,15
24366,2000,7,1,2,2
24367,2000,7,2,2,0
24368,2000,7,3,2,0
24369,2000,7,4,2,0
24370,2000,7,5,2,0
24371,2000,7,6,2,0
24372,2000,7,7,2,28
24373,2000,7,8,2,4
24374,2000,7,9,2,47
24375,2000,7,10,2,27
24376,2000,7,11,2,30
24377,2000,7,12,2,1
24378,2000,7,13,2,59
24379,2000,7,14,2,34
24380,2000,7,15,2,11
24397,2000,8,1,2,28
24398,2000,8,2,2,12
24399,2000,8,3,2,9
24400,2000,8,4,2,77
24401,2000,8,5,2,9
24402,2000,8,6,2,0
24403,2000,8,7,2,1
24404,2000,8,8,2,0
24405,2000,8,9,2,5
24406,2000,8,10,2,1
24407,2000,8,11,2,3
24408,2000,8,12,2,11
24409,2000,8,13,2,4
24410,2000,8,14,2,56
24411,2000,8,15,2,8
24428,2000,9,1,2,40
24429,2000,9,2,2,17
24430,2000,9,3,2,0
24431,2000,9,4,2,1
24432,2000,9,5,2,19
24433,2000,9,6,2,14
24434,2000,9,7,2,5
24435,2000,9,8,2,14
24436,2000,9,9,2,15
24437,2000,9,10,2,72
24438,2000,9,11,2,1
24439,2000,9,12,2,0
24440,2000,9,13,2,0
24441,2000,9,14,2,0
24442,2000,9,15,2,0
24459,2000,10,1,2,0
24460,2000,10,2,2,21
24461,2000,10,3,2,1
24462,2000,10,4,2,0
24463,2000,10,5,2,0
24464,2000,10,6,2,0
24465,2000,10,7,2,0
24466,2000,10,8,2,10
24467,2000,10,9,2,0
24468,2000,10,10,2,0
24469,2000,10,11,2,0
24470,2000,10,12,2,0
24471,2000,10,13,2,0
24472,2000,10,14,2,0
24473,2000,10,15,2,0
24490,2000,11,1,2,0
24491,2000,11,2,2,0
24492,2000,11,3,2,0
24493,2000,11,4,2,0
24494,2000,11,5,2,0
24495,2000,11,6,2,0
24496,2000,11,7,2,0
24497,2000,11,8,2,0
24498,2000,11,9,2,0
24499,2000,11,10,2,0
24500,2000,11,11,2,0
24501,2000,11,12,2,0
24502,2000,11,13,2,0
24503,2000,11,14,2,0
24504,2000,11,15,2,0
